,type,reference,price,district,street,area,plant,lift,parking,description
436,Flat,/en/inmueble/98406494/,"259,000€","['\n\n\n\n\n\n\nFlat in Horta', ' Barcelona\n\n\n259', '000€\n\n\n2 bed.\n52 m²\nGround floor exterior with lift\n\n\nBeautiful', ' very bright apartment with a large terrace in a well-connected area', ' close to all services.\nThe house has 52 m2 built', ' it is distributed in a beautiful entrance hall with a laundry or storage area', ' 2 exterior double rooms']",Horta,52 m²,Ground,with lift,,"Beautiful, very bright apartment with a large terrace in a well-connected area, close to all services.
The house has 52 m2 built, it is distributed in a beautiful entrance hall with a laundry or storage area, 2 exterior double rooms, a bright living-dining room with access to the terrace that surrou"
437,Flat,/en/inmueble/99549700/,"725,000€","['\n\n\n\n\n\n\nFlat in Sant Gervasi - Galvany', ' Barcelona\n\n\n725', '000€\n\n\n3 bed.\n113 m²\n3rd floor exterior with lift\n\n\nCompletely renovated modern apartment\nIn one of the most sought-after streets in Barcelona', ' next to Plaça Francesc Macià', ' this fantastic', ' completely renovated apartment is located. It is a very well preserved building with a large hall']",Sant Gervasi - Galvany,113 m²,3rd,with lift,,"Completely renovated modern apartment
In one of the most sought-after streets in Barcelona, next to Plaça Francesc Macià, this fantastic, completely renovated apartment is located. It is a very well preserved building with a large hall, two elevators and a concierge.
The apartment consists of a larg"
438,Detached,/en/inmueble/100553811/,"1,290,000€","['\n\n\n\n\n\n\nDetached house in El Coll', ' Barcelona\n\n\n1', '290', '000€\nParking included\n\n\n4 bed.\n288 m²\n\n\nNice house in El Coll / Vallcarca\nEngel & Volkers presents the ideal house to move into', ' in the neighborhood of El Coll / Vallcarca', ' Gracia district.\nUpon entering the house we have the hall that gives us access to the office with windows to the street']",El Coll,288 m²,,,Parking included,"Nice house in El Coll / Vallcarca
Engel & Volkers presents the ideal house to move into, in the neighborhood of El Coll / Vallcarca, Gracia district.
Upon entering the house we have the hall that gives us access to the office with windows to the street, and built-in shelves. Then we have a spiral st"
439,Flat,/en/inmueble/100732351/,"3,200,000€","['\n\n\n\n\n\n\nFlat in paseo de Gràcia', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n3', '200', '000€\n\n\n4 bed.\n228 m²\n3rd floor exterior with lift\n\n\nIn the heart of Barcelona', ' on the most prestigious avenue in the city of Barcelona', ' Passeig de Gracia', ' in a historical building dating back to 1885', ' in good condition and with 24-hour security. We find this impeccable apartment that measures 220m2 and spectacular views of La Pedrera']",paseo de Gràcia,228 m²,3rd,with lift,,"In the heart of Barcelona, on the most prestigious avenue in the city of Barcelona, Passeig de Gracia, in a historical building dating back to 1885, in good condition and with 24-hour security. We find this impeccable apartment that measures 220m2 and spectacular views of La Pedrera, one of the mast"
440,Flat,/en/inmueble/99770559/,"995,000€","['\n\n\n\n\n\n\nFlat in calle de Girona', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n995', '000€\n\n\n3 bed.\n150 m²\n5th floor exterior with lift\n\n\nThis charming and completely renovated property for sale enjoys a very central location', ' on the fully renovated Girona street', ' in the Eixample Right.\nIts location is close to the metro', ' bus and train stops. The building', ' recently renovated', ' is from the year 1934']",calle de Girona,150 m²,5th,with lift,,"This charming and completely renovated property for sale enjoys a very central location, on the fully renovated Girona street, in the Eixample Right.
Its location is close to the metro, bus and train stops. The building, recently renovated, is from the year 1934, with plenty of modernist details su"
441,Penthouse,/en/inmueble/99978865/,"1,490,000€","['\n\n\n\n\n\n\nPenthouse in calle de Guillem Tell', ' El Putxet i el Farró', ' Barcelona\n\n\n1', '490', '000€\nParking included\n\n\n3 bed.\n105 m²\n4th floor exterior with lift\n\n\nLuxurious New Construction project in an excellent location', ' on C/Guillem Tell', ' next to Av Riera de Cassoles and two steps from Plaza Molina.\nAvailability of 1 or 2-bedroom homes', ' with high-quality finishes', ' very bright due to their double orientation']",calle de Guillem Tell,105 m²,4th,with lift,Parking included,"Luxurious New Construction project in an excellent location, on C/Guillem Tell, next to Av Riera de Cassoles and two steps from Plaza Molina.
Availability of 1 or 2-bedroom homes, with high-quality finishes, very bright due to their double orientation, with large balconies overlooking the pleasant"
442,Flat,/en/inmueble/98378398/,"450,000€","['\n\n\n\n\n\n\nFlat in calle de Petritxol', ' El Gòtic', ' Barcelona\n\n\n450', '000€\n\n\n2 bed.\n90 m²\n2nd floor exterior with lift\n\n\nFabulous property located in the heart of the Gothic Quarter', ' on the emblematic Calle Petritxol']",calle de Petritxol,90 m²,2nd,with lift,,"Fabulous property located in the heart of the Gothic Quarter, on the emblematic Calle Petritxol, a few meters from Plaza del Pi and Las Ramblas. It is an elegant exterior apartment of 90 m2 located in a royal estate from the year 1780.
The property has been completely renovated maintaining and re"
443,Flat,/en/inmueble/101167852/,"847,000€","['\n\n\n\n\n\n\nFlat in calle de Balmes', ' Sant Gervasi - Galvany', ' Barcelona\n\n\n847', '000€\n\n\n4 bed.\n162 m²\n3rd floor exterior with lift\n\n\nLocated a few meters from Plaça Molina', ' in one of the most commercial areas in the area']",calle de Balmes,162 m²,3rd,with lift,,"Located a few meters from Plaça Molina, in one of the most commercial areas in the area, near Vía Augusta. It has several bus lines nearby and the FFGC (Ferrocarrils de la Generalitat) just 1 minute away.
We present this apartment of 162 m2 built (141 m2 useful) plus balcony. The apartment is distr"
444,Flat,/en/inmueble/99581952/,"795,000€","['\n\n\n\n\n\n\nFlat in calle de Balmes', ' El Putxet i el Farró', ' Barcelona\n\n\n795', '000€\n\n\n5 bed.\n188 m²\n5th floor exterior with lift\n\n\nFlat for sale in Barcelona', ' with 175 m²']",calle de Balmes,188 m²,5th,with lift,,"Flat for sale in Barcelona, with 175 m², 5 rooms and 3 bathrooms and Lift."
445,Flat,/en/inmueble/99444860/,"319,000€","[""\n\n\n\n\n\n\nFlat in calle d'En Llàstics"", ' Sant Pere - Santa Caterina i la Ribera', ' Barcelona\n\n\n319', '000€\n\n\n1 bed.\n50 m²\n2nd floor exterior with lift\n\n\nReference: 143VE12SALL7 APARTMENT FOR SALE IN LLASTICS STREET WITH SANT PERE STREET MES BAIX.\nWe present this apartment located in the emblematic neighborhood of El Born', ' on Llastics street', ' the building is from 2018', ' it has an elevator with direct access to the apartment']",calle d'En Llàstics,50 m²,2nd,with lift,,"Reference: 143VE12SALL7 APARTMENT FOR SALE IN LLASTICS STREET WITH SANT PERE STREET MES BAIX.
We present this apartment located in the emblematic neighborhood of El Born, on Llastics street, the building is from 2018, it has an elevator with direct access to the apartment, and it is a second flo"
446,Terraced,/en/inmueble/100247483/,"1,020,000€","[""\n\n\n\n\n\n\nTerraced house in calle d'Hèlsinki"", ' La Vila Olímpica del Poblenou', ' Barcelona\n\n\n1', '020', ""000€\nParking included\n\n\n4 bed.\n178 m²\n\n\nReference: 143VELEH51 WONDERFUL SEMI-DETACHED HOUSE FOR SALE IN CALLE HELSINKI WITH CALLE D'AMSTERDAM. OLYMPIC VILLAGE.\nNice house with patio-garden at the entrance and 2 terraces facing the sea""]",calle d'Hèls,178 m²,,,Parking included,"Reference: 143VELEH51 WONDERFUL SEMI-DETACHED HOUSE FOR SALE IN CALLE HELSINKI WITH CALLE D'AMSTERDAM. OLYMPIC VILLAGE.
Nice house with patio-garden at the entrance and 2 terraces facing the sea, very sunny.
The house is accessed from a very quiet pedestrian street as it is located in a private co"
447,Flat,/en/inmueble/98668034/,"825,000€","[""\n\n\n\n\n\n\nFlat in calle del Comte d'Urgell"", ' Sant Antoni', ' Barcelona\n\n\n825', '000€\n\n\n6 bed.\n195 m²\n1st floor exterior with lift\n\n\nFor sale', ' a spectacular 170 m2 flat', ' in a classic building with an elevator', ' built in 1940', "" located in the Sant Antoni neighborhood in l'Esquerra de l'Eixample""]",calle del Comte d'Urgell,195 m²,1st,with lift,,"For sale, a spectacular 170 m2 flat, in a classic building with an elevator, built in 1940, located in the Sant Antoni neighborhood in l'Esquerra de l'Eixample, and characterized by a beautiful façade.
The apartment was refurbished a few years ago and we find a distribution that optimizes the spa"
448,Flat,/en/inmueble/100964803/,"495,000€","['\n\n\n\n\n\n\nFlat in calle de la Mercè', ' El Gòtic', ' Barcelona\n\n\n495', '000€\n\n\n2 bed.\n63 m²\nMezzanine with lift\n\n\nReference: 142VE2EREM11 APARTMENT FOR SALE WITH TOURIST LICENSE FOR 3 PEOPLE IN C/ MERCÈ WITH C/SIMÓ OLLER.\nThe Finca is from the year 1850', ' with an elevator', ' it is a first floor real height.\nThe apartment has a tourist license for 3 people', ' consists of 63 m2 built', ' hall']",calle de la Mercè,63 m²,Mezzanine,,,"Reference: 142VE2EREM11 APARTMENT FOR SALE WITH TOURIST LICENSE FOR 3 PEOPLE IN C/ MERCÈ WITH C/SIMÓ OLLER.
The Finca is from the year 1850, with an elevator, it is a first floor real height.
The apartment has a tourist license for 3 people, consists of 63 m2 built, hall, living room with open k"
449,Flat,/en/inmueble/96963263/,"184,000€","[""\n\nFlat in calle d'Hedilla"", ' Horta', ' Barcelona\n\n\n184', '000€\n\n\n2 bed.\n50 m²\n2nd floor exterior without lift\n\n\n50m2 apartment recently renovated. 2 bedrooms (double and single) Dining room with kitchenette. Bathroom with shower and screen. Super bright with orientation to 2 winds. Aluminum frames with double glazing', ' armored door. Square floor without losses of m2. Building without elevator']",calle d'Hedilla,50 m²,2nd,without lift,,"50m2 apartment recently renovated. 2 bedrooms (double and single) Dining room with kitchenette. Bathroom with shower and screen. Super bright with orientation to 2 winds. Aluminum frames with double glazing, armored door. Square floor without losses of m2. Building without elevator, 2nd real height."
450,Flat,/en/inmueble/101108734/,"229,000€","['\n\nFlat in calle de Melcior de Palau', ' Sants', ' Barcelona\n\n\n229', '000€\n\n\n3 bed.\n66 m²\nGround floor exterior without lift\n\n\nFor sale this house type ground floor with independent entrance in the Sants neighborhood']",calle de Melcior de Palau,66 m²,Ground,without lift,,"For sale this house type ground floor with independent entrance in the Sants neighborhood, just below Plaça del Center and Avda. Madrid.
It is a charming 66m built apartment made up of 3 bedrooms (2 doubles) with a complete bathroom with shower and an independent kitchen with a laundry area.
The apa"
451,Flat,/en/inmueble/96963263/,"184,000€","[""\n\nFlat in calle d'Hedilla"", ' Horta', ' Barcelona\n\n\n184', '000€\n\n\n2 bed.\n50 m²\n2nd floor exterior without lift\n\n\n50m2 apartment recently renovated. 2 bedrooms (double and single) Dining room with kitchenette. Bathroom with shower and screen. Super bright with orientation to 2 winds. Aluminum frames with double glazing', ' armored door. Square floor without losses of m2. Building without elevator']",calle d'Hedilla,50 m²,2nd,without lift,,"50m2 apartment recently renovated. 2 bedrooms (double and single) Dining room with kitchenette. Bathroom with shower and screen. Super bright with orientation to 2 winds. Aluminum frames with double glazing, armored door. Square floor without losses of m2. Building without elevator, 2nd real height."
452,Flat,/en/inmueble/101301508/,"535,000€","['\n\n\n\n\n\n\nFlat in calle de la Gleva', ' El Putxet i el Farró', ' Barcelona\n\n\n535', '000€\n\n\n2 bed.\n87 m²\n2nd floor exterior with lift\n\n\nExcellent quality house completely renovated in the quiet street of La Gleva', ' a few meters from Padua del Putxet street!\nOf 87 meters built', ' they are distributed in a living-dining room open to the kitchen with direct access to a pleasant balcony and an independent utility area']",calle de la Gleva,87 m²,2nd,with lift,,"Excellent quality house completely renovated in the quiet street of La Gleva, a few meters from Padua del Putxet street!
Of 87 meters built, they are distributed in a living-dining room open to the kitchen with direct access to a pleasant balcony and an independent utility area, two double bedrooms"
