,type,reference,price,district,street,area,plant,lift,parking,description
200,Flat,/en/inmueble/100918056/,"1,500,000€","['\n\n\n\n\n\n\nFlat in calle de Freixa', ' Sant Gervasi - Galvany', ' Barcelona\n\n\n1', '500', '000€\nParking included\n\n\n4 bed.\n200 m²\n1st floor exterior with lift\n\n\nBeautiful apartment at three winds\nWe are welcomed by a beautiful hall where we already begin to enjoy the beauty of the house and its cozy rooms. We enter and on the right we find a courtesy bathroom']",calle de Freixa,200 m²,1st,with lift,Parking included,"Beautiful apartment at three winds
We are welcomed by a beautiful hall where we already begin to enjoy the beauty of the house and its cozy rooms. We enter and on the right we find a courtesy bathroom, then the entrance to the large kitchen with an office that can also be accessed directly from the"
201,Detached,/en/inmueble/99936989/,"1,725,000€","['\n\n\n\n\n\n\nDetached house in calle de Campoamor', ' Horta', ' Barcelona\n\n\n1', '725', '000€\nParking included\n\n\n17 bed.\n668 m²\n\n\nHouse in Campoamor', ' Horta\nBeautiful catalogued house in the best street of Horta with unbeatable views', ' garden', ' outside space for 3 cars']",calle de Campoamor,668 m²,,,Parking included,"House in Campoamor, Horta
Beautiful catalogued house in the best street of Horta with unbeatable views, garden, outside space for 3 cars, outside house currently workshop and lots of character.
Currently the house is divided into four independent floors; two of 180 sqm and 2 smaller; one of 60 sqm a"
202,Flat,/en/inmueble/100684527/,"890,000€","['\n\n\n\n\n\n\nFlat in calle del Rosselló', "" L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n890', '000€\n\n\n5 bed.\n205 m²\n6th floor exterior with lift\n\n\nBright and large flat in Eixample Esquerra\nWe present you a large property in the best area of Eixample Esquerra on the 6th floor of a classical building']",calle del Rosselló,205 m²,6th,with lift,,"Bright and large flat in Eixample Esquerra
We present you a large property in the best area of Eixample Esquerra on the 6th floor of a classical building, 2 blocks from Diagonal Avenue and one block from the very sought-after Enric Granados Street.
The property has 205sqm with a very optimized squar"
203,Penthouse,/en/inmueble/94924264/,"610,000€","['\n\n\n\n\n\n\nPenthouse in calle de Salses', ' Horta', ' Barcelona\n\n\n610', '000€\nGarage optional 40', '000 €\n\n\n4 bed.\n177 m²\n3rd floor exterior with lift\n\n\nFantastic apartment in the center of Horta\nFantastic penthouse from 1994', ' with an area of 157 m2 and a private roof terrace of 52 sqm. It has 2 triple rooms', ' two doubles and two bathrooms. It has an elevator and for € 40', '000 two parking spaces in the building.\nUpon entering the apartment']",calle de Salses,177 m²,3rd,with lift,"Garage optional 40,000 €","Fantastic apartment in the center of Horta
Fantastic penthouse from 1994, with an area of 157 m2 and a private roof terrace of 52 sqm. It has 2 triple rooms, two doubles and two bathrooms. It has an elevator and for € 40,000 two parking spaces in the building.
Upon entering the apartment, we find a"
204,Penthouse,/en/inmueble/98016761/,"999,000€","['\n\n\n\n\n\n\nPenthouse in calle de Can Segalar', ' Les Corts', ' Barcelona\n\n\n999', '000€\nGarage optional 40', '000 €\n\n\n3 bed.\n110 m²\n6th floor exterior with lift\n\n\nExclusive penthouse with roof-top pool', "" l'Illa Diagonal\nEngel & Völkers presents this exclusive penthouse located in the best area of Les Corts""]",calle de Can Segalar,110 m²,6th,with lift,"Garage optional 40,000 €","Exclusive penthouse with roof-top pool, l'Illa Diagonal
Engel & Völkers presents this exclusive penthouse located in the best area of Les Corts, next to CC L'illa and Diagonal Avenue. Very close to the emblematic area of Les Corts that surrounds Plaza Concordia.
It is a young building with high-end"
205,Terraced,/en/inmueble/98394977/,"329,000€","[""\n\n\n\n\n\n\nTerraced house in calle d'Horta"", ' Horta', ' Barcelona\n\n\n329', '000€\n\n\n2 bed.\n95 m²\n\n\nRenovated house next to Plaça Eivissa\nBeautiful 90m2 house on two floors', ' completely renovated', ' brand new']",calle d'Horta,95 m²,,,,"Renovated house next to Plaça Eivissa
Beautiful 90m2 house on two floors, completely renovated, brand new, with two bedrooms and 2 bathrooms
Kitchen equipped with high-end appliances. Pre-installation of Air Conditioning in all rooms and Home Automation.
On the ground floor we find an open room with"
206,Flat,/en/inmueble/98691779/,"790,000€","['\n\n\n\n\n\n\nFlat in calle del Rosselló', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n790', ""000€\n\n\n3 bed.\n105 m²\n1st floor exterior with lift\n\n\nLocated in the Quadrat d'Or of Barcelona we find this renovated property"", ' exterior']",calle del Rosselló,105 m²,1st,with lift,,"Located in the Quadrat d'Or of Barcelona we find this renovated property, exterior, bright and with 2 balconies overlooking the famous Rambla Catalunya.
In addition to having an excellent location it also has concierge service. This apartment of 105m2 distributed in 3 bedrooms which 2 doubles and o"
207,Flat,/en/inmueble/101614307/,"365,000€","[""\n\nFlat in calle d'Escornalbou"", ' El Guinardó', ' Barcelona\n\n\n365', '000€\n\n\n3 bed.\n100 m²\n2nd floor exterior with lift\n\n\nBecause you are special', ' your home should be too.\nSpectacular home for sale\nIt is a very well connected and central area.\nPrice: €365', '000\nThis charming apartment is located on the second floor of a building in the heart of Barcelona']",calle d'Escornalbou,100 m²,2nd,with lift,,"Because you are special, your home should be too.
Spectacular home for sale
It is a very well connected and central area.
Price: €365,000
This charming apartment is located on the second floor of a building in the heart of Barcelona, in an area with easy access to all services.
It is in very good"
208,Flat,/en/inmueble/99851679/,"730,000€","['\n\nFlat in calle de València', "" L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n730', ""000€\n\n\n4 bed.\n178 m²\n2nd floor exterior with lift\n\n\nImpressive flat totally refurbished of 170 m2 (according to the cadastre) located in a classic building of l'Eixample.\nIt has 3 large bedrooms and 1 single bedroom. All of them have wardrobes. The small room and one of the large rooms overlook the interior courtyard. The other two""]",calle de València,178 m²,2nd,with lift,,"Impressive flat totally refurbished of 170 m2 (according to the cadastre) located in a classic building of l'Eixample.
It has 3 large bedrooms and 1 single bedroom. All of them have wardrobes. The small room and one of the large rooms overlook the interior courtyard. The other two, apart from being"
209,Flat,/en/inmueble/100720693/,"260,000€","['\n\nFlat in plaza del Virrei Amat', ' Vilapicina i la Torre Llobeta', ' Barcelona\n\n\n260', '000€\n\n\n4 bed.\n85 m²\n5th floor exterior with lift\n\n\nApartment located on the corner of the Plaza Virrei Amat itself', ' together with all kinds of shops', ' transport and services. It has an area of about 85 m2 built and has a large balcony. It has 4 rooms (3 of them are of good dimensions and a fourth that is intended for study', ' ironing room. etc)']",plaza del Virrei Amat,85 m²,5th,with lift,,"Apartment located on the corner of the Plaza Virrei Amat itself, together with all kinds of shops, transport and services. It has an area of about 85 m2 built and has a large balcony. It has 4 rooms (3 of them are of good dimensions and a fourth that is intended for study, ironing room. etc), 1 bath"
210,Flat,/en/inmueble/101308853/,"1,150,000€","['\n\n\n\n\n\n\nFlat in calle de Ferran Valls i Taberner', ' Sant Gervasi - Galvany', ' Barcelona\n\n\n1', '150', '000€\nParking included\n\n\n1', '250', '000 €\n\n8%\n\n\n\n4 bed.\n205 m²\n3rd floor exterior with lift\n\n\nApartment for sale with parking in Galvany\nBeautiful apartment of 181m2 built for sale in classic and stately estate in the upper part of the Galvany area. \xa0\nElegant entrance hall with toilet from where we can access the rest of the rooms of the house.\nLiving room in two rooms with large windows']",calle de Ferran Valls i Taberner,205 m²,3rd,with lift,Parking included,"Apartment for sale with parking in Galvany
Beautiful apartment of 181m2 built for sale in classic and stately estate in the upper part of the Galvany area.  
Elegant entrance hall with toilet from where we can access the rest of the rooms of the house.
Living room in two rooms with large windows, a"
211,Flat,/en/inmueble/85237199/,"1,880,000€","['\n\n\n\n\n\n\nFlat in Emancipación', ' Les Tres Torres', ' Barcelona\n\n\n1', '880', '000€\nParking included\n\n\n5 bed.\n374 m²\n3rd floor exterior with lift\n\n\nEmancipation / Ganduxer\nEnjoy a spectacular home in the exclusive Sant Gervasi-Bonanova area of Barcelona. High standing house exterior to 3 winds']",Emancipación,374 m²,3rd,with lift,Parking included,"Emancipation / Ganduxer
Enjoy a spectacular home in the exclusive Sant Gervasi-Bonanova area of Barcelona. High standing house exterior to 3 winds, which makes possible that all its rooms are exterior and very sunny. Characteristics of the house: Large living room with different environments and acc"
212,Flat,/en/inmueble/92710574/,"235,000€","['\n\nFlat in calle del Carme', ' El Raval', ' Barcelona\n\n\n235', '000€\n\n\n2 bed.\n65 m²\n1st floor interior without lift\n\n\nBeautiful renovated apartment very cozy and quiet', ' a lot of charm', ' located in Carmen Raval alto street', ' it consists of 62 m2', ' a living room with a fully equipped American kitchen (ceramic hob', ' oven', ' dishwasher', ' fridge and washing machine)', ' a double bedroom and a spacious single bedroom']",calle del Carme,65 m²,1st,without lift,,"Beautiful renovated apartment very cozy and quiet, a lot of charm, located in Carmen Raval alto street, it consists of 62 m2, a living room with a fully equipped American kitchen (ceramic hob, oven, dishwasher, fridge and washing machine), a double bedroom and a spacious single bedroom, bathroom wit"
213,Flat,/en/inmueble/97248421/,"205,000€","['\n\n\n\n\n\n\nFlat in calle de la Noguera Pallaresa', ' La Bordeta', ' Barcelona\n\n\n205', '000€\n\n\n212', '000 €\n\n3%\n\n\n\n4 bed.\n61 m²\nMezzanine interior with lift\n\n\n4 bedroom apartment! 61 m² apartment distributed in living room', ' four bedrooms', ' kitchen', ' bathroom and hall. Ideal for families! It has stoneware floors', ' aluminum windows', ' pine interior doors', ' natural gas heating installation']",calle de la Noguera Pallaresa,61 m²,Mezzanine,lift,,"4 bedroom apartment! 61 m² apartment distributed in living room, four bedrooms, kitchen, bathroom and hall. Ideal for families! It has stoneware floors, aluminum windows, pine interior doors, natural gas heating installation, air conditioning installation... Good general state of conservation. Many"
214,Terraced,/en/inmueble/98394977/,"329,000€","[""\n\n\n\n\n\n\nTerraced house in calle d'Horta"", ' Horta', ' Barcelona\n\n\n329', '000€\n\n\n2 bed.\n95 m²\n\n\nRenovated house next to Plaça Eivissa\nBeautiful 90m2 house on two floors', ' completely renovated', ' brand new']",calle d'Horta,95 m²,,,,"Renovated house next to Plaça Eivissa
Beautiful 90m2 house on two floors, completely renovated, brand new, with two bedrooms and 2 bathrooms
Kitchen equipped with high-end appliances. Pre-installation of Air Conditioning in all rooms and Home Automation.
On the ground floor we find an open room with"
215,Flat,/en/inmueble/101610057/,"219,000€","['\n\nFlat in calle de Blasco de Garay', ' El Poble Sec - Parc de Montjuïc', ' Barcelona\n\n\n219', '000€\n\n\n3 bed.\n90 m²\nGround floor with lift\n\n\nMagnificent apartment of 72 useful square meters in the heart of Poble Sec.It is a mezzanine in a restored farm from 1902 and consists of 3 double rooms and an additional one as a storage room.The modern kitchen', ' in an office format and equipped']",calle de Blasco de Garay,90 m²,Ground,lift,,"Magnificent apartment of 72 useful square meters in the heart of Poble Sec.It is a mezzanine in a restored farm from 1902 and consists of 3 double rooms and an additional one as a storage room.The modern kitchen, in an office format and equipped, is located next to the dining room in the distributor"
216,Flat,/en/inmueble/100631250/,"850,000€","['\n\nFlat in avenida de Sarrià', ' Les Corts', ' Barcelona\n\n\n850', '000€\n\n\n3 bed.\n160 m²\n6th floor exterior with lift\n\n\nSTATE HOUSING', ' COMPLETELY OUTSIDE', ' VERY SUNNY', ' BRIGHT AND AIR-CONDITIONED\n160m² house', ' totally exterior to Avenida Sarrià and Calle Loreto', ' 6th floor with two elevators and concierge service', ' very sunny', ' bright and air-conditioned', ' facing south and west', ' in perfect condition']",avenida de Sarrià,160 m²,6th,with lift,,"STATE HOUSING, COMPLETELY OUTSIDE, VERY SUNNY, BRIGHT AND AIR-CONDITIONED
160m² house, totally exterior to Avenida Sarrià and Calle Loreto, 6th floor with two elevators and concierge service, very sunny, bright and air-conditioned, facing south and west, in perfect condition, completely renovated w"
217,Flat,/en/inmueble/97367283/,"1,250,000€","['\n\n\n\n\n\n\nFlat in avenida Diagonal', ' Les Corts', ' Barcelona\n\n\n1', '250', '000€\nParking included\n\n\n5 bed.\n215 m²\n7th floor exterior with lift\n\n\nApartment with terrace and parking space in Sarria\nOn Diagonal avenue', ' between Francesc Masia Square and Sarriá Avenue', ' surrounded by shops', ' services', ' parks', ' and with unbeatable communication', ' we locate this large and bright home with wide spaces.\nApartment on the seventh floor']",avenida Diagonal,215 m²,7th,with lift,Parking included,"Apartment with terrace and parking space in Sarria
On Diagonal avenue, between Francesc Masia Square and Sarriá Avenue, surrounded by shops, services, parks, and with unbeatable communication, we locate this large and bright home with wide spaces.
Apartment on the seventh floor, 200sqm with noble a"
